Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,Fti,Uti,Conf_x,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,SOSEM_x,SOSO_x,SOSD_x,BPI(O)_x,BPI(D)_x,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,PASE_x,Conf_y,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,SOSEM_y,SOSO_y,SOSD_y,BPI(O)_y,BPI(D)_y,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y,PASE_y
2017,1,SW,10,8.0,Northwestern,68.0,9.0,Vanderbilt,66.0,19.0,20.0,B10,15.81,111.3,95.5,65.6,8.32,109.0,100.7,3.6,5.8,24.0,12.0,71.1,65.5,5.58,8.43,2.9,11.12,14.02,0.1907894736842105,SEC,16.53,112.4,95.9,65.8,11.43,110.1,98.7,5.5,4.7,19.0,16.0,71.1,68.1,2.97,10.72,3.95,9.75,13.69,-0.3157894736842105
2017,1,SW,11,5.0,Notre Dame,60.0,12.0,Princeton,58.0,21.0,22.0,ACC,19.74,118.1,98.4,67.0,10.24,110.1,99.8,9.8,4.1,26.0,10.0,77.3,69.3,8.03,9.78,10.0,7.81,17.81,-0.0931440443213296,Ivy,12.61,109.0,96.4,63.2,-1.08,103.9,105.0,3.9,4.4,23.0,7.0,71.6,61.4,10.2,-1.84,-3.08,9.65,6.57,-0.0553728070175438
2017,1,SW,12,4.0,West Virginia,86.0,13.0,Bucknell,80.0,23.0,24.0,B12,27.17,116.5,89.4,69.9,10.84,110.1,99.2,8.2,9.4,28.0,9.0,81.5,66.7,14.78,9.67,14.63,9.83,24.45,0.1279239766081871,Pat,9.38,109.7,100.3,70.0,-3.62,101.4,105.0,2.8,2.4,26.0,9.0,76.3,67.9,8.37,-2.48,4.04,1.85,5.89,-0.0123355263157894
2017,1,SW,13,6.0,Maryland,65.0,11.0,Xavier,76.0,25.0,26.0,B10,14.34,113.1,98.7,67.2,7.74,108.3,100.6,4.7,4.2,24.0,9.0,73.9,68.1,5.82,8.29,5.84,6.95,12.79,0.131578947368421,BE,16.7,115.7,99.0,67.2,11.73,111.2,99.5,6.8,3.6,24.0,14.0,74.6,71.3,3.29,11.51,7.6,7.2,14.8,0.1419534412955465
2017,1,SW,14,3.0,Florida St.,86.0,14.0,Florida Gulf Coast,80.0,27.0,28.0,ACC,20.06,115.5,95.5,71.3,8.82,110.6,101.8,7.6,6.3,26.0,9.0,82.1,72.1,10.0,8.87,13.22,5.65,18.87,0.0784774436090225,ASun,5.07,109.4,104.4,65.9,-4.8,103.7,108.5,3.9,1.5,26.0,8.0,79.4,69.3,10.15,-3.42,0.31,1.95,2.26,0.9078947368421052
2017,1,SW,15,7.0,Saint Mary's,85.0,10.0,VCU,77.0,29.0,30.0,WCC,23.67,118.7,95.0,60.2,0.41,104.3,103.9,10.9,5.7,29.0,5.0,72.0,57.5,14.56,2.19,1.09,15.66,16.75,-0.1925837320574162,A10,14.07,110.1,96.0,68.8,3.65,105.8,102.2,3.5,6.2,26.0,9.0,74.7,66.9,7.8,3.77,5.67,5.9,11.57,-0.1201754385964911
2017,1,SW,16,2.0,Arizona,100.0,15.0,North Dakota,82.0,31.0,32.0,P12,23.31,118.4,95.1,66.0,7.13,108.7,101.5,8.8,5.9,32.0,5.0,76.6,65.9,10.62,7.63,7.47,10.79,18.25,-0.237422600619195,BSky,0.04,103.6,103.5,71.5,-5.66,103.0,108.6,1.2,0.2,22.0,10.0,80.6,73.7,6.91,-5.45,2.19,-4.02,-1.83,-0.1052631578947368
2017,1,NE,17,1.0,Kansas,100.0,16.0,UC Davis,62.0,33.0,34.0,B12,27.45,121.9,94.5,70.2,12.43,111.2,98.8,12.1,6.3,31.0,5.0,83.2,71.9,11.31,12.23,16.58,6.95,23.53,0.004800853485064,BW,-4.41,97.8,102.2,68.9,-5.31,100.8,106.1,-3.4,0.5,23.0,13.0,70.1,69.6,0.53,-4.68,-4.89,-0.32,-5.21,0.986842105263158
2017,1,NE,18,8.0,Miami FL,58.0,9.0,Michigan St.,78.0,35.0,36.0,ACC,15.03,109.9,94.9,63.0,9.39,110.7,101.3,4.5,6.2,21.0,12.0,69.0,64.1,4.91,9.57,0.43,14.05,14.48,0.1088516746411483,B10,15.51,111.4,95.9,66.9,10.99,110.6,99.6,4.6,5.1,20.0,15.0,71.9,68.7,3.17,10.5,4.2,9.47,13.67,0.4028013582342954
2017,1,NE,19,5.0,Iowa St.,84.0,12.0,Nevada,73.0,37.0,38.0,B12,23.45,119.7,96.3,68.4,14.05,112.6,98.6,9.6,5.1,24.0,11.0,80.8,72.3,8.57,11.94,12.54,7.97,20.51,-0.1165413533834586,MWC,13.31,114.6,101.3,69.7,1.29,104.5,103.2,7.4,1.6,28.0,7.0,79.8,71.3,8.46,2.03,8.93,1.56,10.49,0.03125
2017,1,NE,20,4.0,Purdue,80.0,13.0,Vermont,70.0,39.0,40.0,B10,23.12,117.0,93.9,69.1,9.0,109.6,100.6,8.9,7.2,27.0,8.0,79.7,68.4,11.34,8.79,11.54,8.59,20.13,-0.3725045372050816,AE,11.67,111.1,99.4,64.5,-4.42,103.0,107.4,4.7,4.3,29.0,6.0,73.5,62.1,11.34,-3.27,-0.77,7.44,6.67,0.0833333333333333
2017,1,NE,21,6.0,Creighton,72.0,11.0,Rhode Island,84.0,41.0,42.0,BE,18.83,115.3,96.5,71.2,8.97,110.3,101.3,8.1,3.9,25.0,10.0,81.8,72.8,9.0,8.95,12.76,4.51,17.27,-0.0870743034055727,A10,16.26,111.5,95.2,66.4,4.27,106.8,102.5,4.8,5.6,25.0,10.0,73.6,65.4,8.26,4.62,3.78,9.1,12.88,0.4652255639097744
2017,1,NE,22,3.0,Oregon,93.0,14.0,Iona,77.0,43.0,44.0,P12,25.02,118.2,93.2,67.0,8.05,109.2,101.2,10.7,6.8,33.0,6.0,78.9,65.8,13.1,8.38,9.52,11.29,20.8,0.374493927125506,MAAC,4.2,110.8,106.6,70.6,-1.94,103.7,105.7,4.3,-3.2,22.0,13.0,80.4,76.8,3.54,-2.47,5.95,-4.87,1.08,-0.1924342105263157
2017,1,NE,23,7.0,Michigan,92.0,10.0,Oklahoma St.,91.0,45.0,46.0,B10,23.05,122.3,99.2,63.1,10.76,110.3,99.5,11.6,3.9,26.0,12.0,75.0,66.4,8.63,10.17,7.68,11.13,18.8,0.534324942791762,B12,22.48,126.0,103.5,70.4,14.42,112.0,97.6,11.1,1.3,20.0,13.0,85.7,78.5,7.24,12.22,19.23,-0.04,19.19,-0.0490131578947368
2017,1,NE,24,2.0,Louisville,78.0,15.0,Jacksonville St.,63.0,47.0,48.0,ACC,25.51,117.2,91.7,67.9,11.14,111.6,100.5,7.9,9.9,25.0,9.0,77.3,66.0,11.32,11.15,10.35,12.13,22.47,0.333248987854251,OVC,0.63,105.8,105.2,63.6,-1.68,104.2,105.9,1.0,-1.2,20.0,15.0,69.5,67.9,1.6,-3.24,-5.6,2.75,-2.85,-0.1052631578947368
2017,1,SE,25,1.0,North Carolina,103.0,16.0,Texas Southern,64.0,49.0,50.0,ACC,28.22,120.7,92.5,71.3,12.49,112.0,99.5,11.3,8.2,33.0,7.0,84.4,70.6,13.83,11.76,16.92,7.91,24.84,0.4202786377708979,SWAC,-4.04,103.5,107.5,68.6,-8.49,100.2,108.7,1.3,-2.2,23.0,12.0,74.1,72.7,1.4,-7.81,-1.82,-4.6,-6.41,0.3092105263157895
2017,1,SE,26,8.0,Arkansas,77.0,9.0,Seton Hall,71.0,51.0,52.0,SEC,16.25,116.1,99.8,69.7,8.37,108.6,100.2,6.5,3.1,26.0,10.0,79.3,73.9,5.44,8.6,10.56,3.48,14.04,0.3223684210526316,BE,13.63,109.4,95.8,67.5,9.65,110.2,100.6,4.1,4.3,21.0,12.0,73.2,70.4,2.85,9.25,4.83,7.28,12.1,0.1043233082706766
2017,1,SE,27,5.0,Minnesota,72.0,12.0,Middle Tennessee,81.0,53.0,54.0,B10,16.0,109.7,93.7,69.5,8.09,108.9,100.8,2.5,7.3,24.0,10.0,75.2,69.4,5.74,8.82,7.61,6.95,14.56,-0.0038377192982456,CUSA,14.95,112.2,97.2,64.6,-0.93,104.4,105.3,4.9,4.5,31.0,5.0,74.9,63.9,11.06,-0.48,0.5,9.3,9.8,0.3052631578947368
2017,1,SE,28,4.0,Butler,76.0,13.0,Winthrop,64.0,55.0,56.0,BE,20.76,117.7,97.0,65.9,10.81,110.8,100.0,8.6,4.7,25.0,9.0,76.3,68.9,7.47,10.23,8.45,9.25,17.7,0.7039473684210528,BSth,4.53,106.1,101.6,71.1,-7.13,100.7,107.8,1.5,2.3,26.0,7.0,79.2,70.4,8.88,-6.12,4.5,-3.16,1.34,-0.1220760233918128
2017,1,SE,29,6.0,Cincinnati,75.0,11.0,Kansas St.,61.0,57.0,58.0,Amer,22.18,114.9,92.8,63.5,4.17,107.1,103.0,7.0,7.8,30.0,6.0,74.3,61.3,12.94,5.49,4.5,13.94,18.43,-0.3152173913043478,B12,17.44,113.0,95.6,66.2,11.56,110.6,99.0,5.1,5.1,21.0,14.0,72.1,67.8,4.31,10.48,4.38,10.42,14.8,-0.0086348684210526
2017,1,SE,30,3.0,UCLA,97.0,14.0,Kent St.,80.0,59.0,60.0,P12,23.63,124.0,100.4,72.6,5.17,108.0,102.8,14.4,2.4,31.0,5.0,89.8,75.5,14.28,6.39,20.52,0.15,20.67,0.4027255639097745,MAC,1.68,104.9,103.3,68.3,-1.92,104.4,106.3,0.7,0.7,22.0,14.0,77.0,73.0,4.0,-1.63,1.29,-0.4,0.88,0.1381578947368421
2017,1,SE,31,7.0,Dayton,58.0,10.0,Wichita St.,64.0,61.0,62.0,A10,15.57,111.9,96.3,68.4,3.64,105.9,102.3,4.6,5.6,24.0,8.0,75.9,66.4,9.44,4.27,5.8,7.18,12.98,-0.0644736842105263,MVC,26.14,118.7,92.6,68.0,1.5,105.0,103.5,7.2,8.5,31.0,5.0,81.0,62.4,18.61,2.96,10.67,10.57,21.24,0.0502392344497608
2017,1,SE,32,2.0,Kentucky,79.0,15.0,Northern Kentucky,70.0,63.0,64.0,SEC,27.72,119.1,91.4,72.0,10.98,110.5,99.5,9.6,7.9,32.0,6.0,84.9,71.5,13.39,10.49,16.92,6.96,23.88,0.430921052631579,Horz,1.91,106.8,104.9,68.0,-3.35,102.9,106.3,0.5,-0.7,24.0,11.0,76.0,71.6,4.34,-2.84,-0.49,0.32,-0.17,-0.0921052631578946
2017,2,NW,33,1.0,Villanova,62.0,8.0,Wisconsin,65.0,1.0,3.0,BE,29.88,122.4,92.5,64.1,9.33,109.8,100.5,11.9,8.4,32.0,4.0,77.2,62.7,14.53,9.28,9.2,14.61,23.8,0.1807894736842105,B10,22.99,115.1,92.1,63.4,10.0,110.6,100.6,6.7,8.3,27.0,10.0,72.4,62.4,10.0,9.4,3.85,15.56,19.4,0.2362938596491228
2017,2,NW,34,4.0,Florida,65.0,5.0,Virginia,39.0,7.0,5.0,SEC,27.5,116.9,89.5,69.0,12.46,110.3,97.8,8.5,9.6,27.0,9.0,77.9,66.5,11.39,11.01,11.36,11.04,22.4,0.5251716247139588,ACC,24.29,112.2,88.0,59.2,11.68,111.5,99.8,5.8,11.4,23.0,11.0,66.1,56.4,9.71,10.93,-1.49,22.12,20.63,-0.469407894736842
2017,2,NW,35,3.0,Baylor,82.0,11.0,USC,78.0,11.0,10.0,B12,24.23,117.1,92.9,63.7,13.08,111.7,98.6,7.9,7.1,27.0,8.0,72.9,63.7,9.2,11.87,4.89,14.86,19.75,-0.1672149122807018,P12,13.45,114.2,100.7,68.7,5.49,108.8,103.3,6.2,1.6,26.0,10.0,78.2,73.1,5.08,6.4,8.07,3.41,11.48,-0.1170112781954887
2017,2,NW,36,2.0,Duke,81.0,7.0,South Carolina,88.0,15.0,13.0,ACC,24.17,121.0,96.8,68.3,11.43,111.0,99.6,11.8,5.9,28.0,9.0,80.8,70.2,10.65,10.91,13.15,8.41,21.56,0.2260599415204678,SEC,20.8,108.9,88.1,68.6,10.63,110.2,99.5,2.0,9.4,26.0,11.0,73.2,65.2,7.92,10.16,5.2,12.32,17.52,-0.4394736842105262
2017,2,SW,37,1.0,Gonzaga,79.0,8.0,Northwestern,73.0,17.0,19.0,WCC,32.05,118.4,86.3,70.1,2.99,106.2,103.3,10.8,9.5,37.0,2.0,82.6,61.5,21.13,4.13,12.79,12.47,25.26,0.2236842105263158,B10,15.81,111.3,95.5,65.6,8.32,109.0,100.7,3.6,5.8,24.0,12.0,71.1,65.5,5.58,8.43,2.9,11.12,14.02,0.1907894736842105
2017,2,SW,38,4.0,West Virginia,83.0,5.0,Notre Dame,71.0,23.0,21.0,B12,27.17,116.5,89.4,69.9,10.84,110.1,99.2,8.2,9.4,28.0,9.0,81.5,66.7,14.78,9.67,14.63,9.83,24.45,0.1279239766081871,ACC,19.74,118.1,98.4,67.0,10.24,110.1,99.8,9.8,4.1,26.0,10.0,77.3,69.3,8.03,9.78,10.0,7.81,17.81,-0.0931440443213296
2017,2,SW,39,3.0,Florida St.,66.0,11.0,Xavier,91.0,27.0,26.0,ACC,20.06,115.5,95.5,71.3,8.82,110.6,101.8,7.6,6.3,26.0,9.0,82.1,72.1,10.0,8.87,13.22,5.65,18.87,0.0784774436090225,BE,16.7,115.7,99.0,67.2,11.73,111.2,99.5,6.8,3.6,24.0,14.0,74.6,71.3,3.29,11.51,7.6,7.2,14.8,0.1419534412955465
2017,2,SW,40,2.0,Arizona,69.0,7.0,Saint Mary's,60.0,31.0,29.0,P12,23.31,118.4,95.1,66.0,7.13,108.7,101.5,8.8,5.9,32.0,5.0,76.6,65.9,10.62,7.63,7.47,10.79,18.25,-0.237422600619195,WCC,23.67,118.7,95.0,60.2,0.41,104.3,103.9,10.9,5.7,29.0,5.0,72.0,57.5,14.56,2.19,1.09,15.66,16.75,-0.1925837320574162
2017,2,NE,41,1.0,Kansas,90.0,9.0,Michigan St.,70.0,33.0,36.0,B12,27.45,121.9,94.5,70.2,12.43,111.2,98.8,12.1,6.3,31.0,5.0,83.2,71.9,11.31,12.23,16.58,6.95,23.53,0.004800853485064,B10,15.51,111.4,95.9,66.9,10.99,110.6,99.6,4.6,5.1,20.0,15.0,71.9,68.7,3.17,10.5,4.2,9.47,13.67,0.4028013582342954
2017,2,NE,42,4.0,Purdue,80.0,5.0,Iowa St.,76.0,39.0,37.0,B10,23.12,117.0,93.9,69.1,9.0,109.6,100.6,8.9,7.2,27.0,8.0,79.7,68.4,11.34,8.79,11.54,8.59,20.13,-0.3725045372050816,B12,23.45,119.7,96.3,68.4,14.05,112.6,98.6,9.6,5.1,24.0,11.0,80.8,72.3,8.57,11.94,12.54,7.97,20.51,-0.1165413533834586
2017,2,NE,43,3.0,Oregon,75.0,11.0,Rhode Island,72.0,43.0,42.0,P12,25.02,118.2,93.2,67.0,8.05,109.2,101.2,10.7,6.8,33.0,6.0,78.9,65.8,13.1,8.38,9.52,11.29,20.8,0.374493927125506,A10,16.26,111.5,95.2,66.4,4.27,106.8,102.5,4.8,5.6,25.0,10.0,73.6,65.4,8.26,4.62,3.78,9.1,12.88,0.4652255639097744
2017,2,NE,44,2.0,Louisville,69.0,7.0,Michigan,73.0,47.0,45.0,ACC,25.51,117.2,91.7,67.9,11.14,111.6,100.5,7.9,9.9,25.0,9.0,77.3,66.0,11.32,11.15,10.35,12.13,22.47,0.333248987854251,B10,23.05,122.3,99.2,63.1,10.76,110.3,99.5,11.6,3.9,26.0,12.0,75.0,66.4,8.63,10.17,7.68,11.13,18.8,0.534324942791762
2017,2,SE,45,1.0,North Carolina,72.0,8.0,Arkansas,65.0,49.0,51.0,ACC,28.22,120.7,92.5,71.3,12.49,112.0,99.5,11.3,8.2,33.0,7.0,84.4,70.6,13.83,11.76,16.92,7.91,24.84,0.4202786377708979,SEC,16.25,116.1,99.8,69.7,8.37,108.6,100.2,6.5,3.1,26.0,10.0,79.3,73.9,5.44,8.6,10.56,3.48,14.04,0.3223684210526316
2017,2,SE,46,4.0,Butler,74.0,12.0,Middle Tennessee,65.0,55.0,54.0,BE,20.76,117.7,97.0,65.9,10.81,110.8,100.0,8.6,4.7,25.0,9.0,76.3,68.9,7.47,10.23,8.45,9.25,17.7,0.7039473684210528,CUSA,14.95,112.2,97.2,64.6,-0.93,104.4,105.3,4.9,4.5,31.0,5.0,74.9,63.9,11.06,-0.48,0.5,9.3,9.8,0.3052631578947368
2017,2,SE,47,3.0,UCLA,79.0,6.0,Cincinnati,67.0,59.0,57.0,P12,23.63,124.0,100.4,72.6,5.17,108.0,102.8,14.4,2.4,31.0,5.0,89.8,75.5,14.28,6.39,20.52,0.15,20.67,0.4027255639097745,Amer,22.18,114.9,92.8,63.5,4.17,107.1,103.0,7.0,7.8,30.0,6.0,74.3,61.3,12.94,5.49,4.5,13.94,18.43,-0.3152173913043478
2017,2,SE,48,2.0,Kentucky,65.0,10.0,Wichita St.,62.0,63.0,62.0,SEC,27.72,119.1,91.4,72.0,10.98,110.5,99.5,9.6,7.9,32.0,6.0,84.9,71.5,13.39,10.49,16.92,6.96,23.88,0.430921052631579,MVC,26.14,118.7,92.6,68.0,1.5,105.0,103.5,7.2,8.5,31.0,5.0,81.0,62.4,18.61,2.96,10.67,10.57,21.24,0.0502392344497608
2017,3,NW,49,4.0,Florida,84.0,8.0,Wisconsin,83.0,7.0,3.0,SEC,27.5,116.9,89.5,69.0,12.46,110.3,97.8,8.5,9.6,27.0,9.0,77.9,66.5,11.39,11.01,11.36,11.04,22.4,0.5251716247139588,B10,22.99,115.1,92.1,63.4,10.0,110.6,100.6,6.7,8.3,27.0,10.0,72.4,62.4,10.0,9.4,3.85,15.56,19.4,0.2362938596491228
2017,3,NW,50,3.0,Baylor,50.0,7.0,South Carolina,70.0,11.0,13.0,B12,24.23,117.1,92.9,63.7,13.08,111.7,98.6,7.9,7.1,27.0,8.0,72.9,63.7,9.2,11.87,4.89,14.86,19.75,-0.1672149122807018,SEC,20.8,108.9,88.1,68.6,10.63,110.2,99.5,2.0,9.4,26.0,11.0,73.2,65.2,7.92,10.16,5.2,12.32,17.52,-0.4394736842105262
2017,3,SW,51,1.0,Gonzaga,61.0,4.0,West Virginia,58.0,17.0,23.0,WCC,32.05,118.4,86.3,70.1,2.99,106.2,103.3,10.8,9.5,37.0,2.0,82.6,61.5,21.13,4.13,12.79,12.47,25.26,0.2236842105263158,B12,27.17,116.5,89.4,69.9,10.84,110.1,99.2,8.2,9.4,28.0,9.0,81.5,66.7,14.78,9.67,14.63,9.83,24.45,0.1279239766081871
2017,3,SW,52,2.0,Arizona,71.0,11.0,Xavier,73.0,31.0,26.0,P12,23.31,118.4,95.1,66.0,7.13,108.7,101.5,8.8,5.9,32.0,5.0,76.6,65.9,10.62,7.63,7.47,10.79,18.25,-0.237422600619195,BE,16.7,115.7,99.0,67.2,11.73,111.2,99.5,6.8,3.6,24.0,14.0,74.6,71.3,3.29,11.51,7.6,7.2,14.8,0.1419534412955465
2017,3,NE,53,1.0,Kansas,98.0,4.0,Purdue,66.0,33.0,39.0,B12,27.45,121.9,94.5,70.2,12.43,111.2,98.8,12.1,6.3,31.0,5.0,83.2,71.9,11.31,12.23,16.58,6.95,23.53,0.004800853485064,B10,23.12,117.0,93.9,69.1,9.0,109.6,100.6,8.9,7.2,27.0,8.0,79.7,68.4,11.34,8.79,11.54,8.59,20.13,-0.3725045372050816
2017,3,NE,54,3.0,Oregon,69.0,7.0,Michigan,68.0,43.0,45.0,P12,25.02,118.2,93.2,67.0,8.05,109.2,101.2,10.7,6.8,33.0,6.0,78.9,65.8,13.1,8.38,9.52,11.29,20.8,0.374493927125506,B10,23.05,122.3,99.2,63.1,10.76,110.3,99.5,11.6,3.9,26.0,12.0,75.0,66.4,8.63,10.17,7.68,11.13,18.8,0.534324942791762
2017,3,SE,55,1.0,North Carolina,92.0,4.0,Butler,80.0,49.0,55.0,ACC,28.22,120.7,92.5,71.3,12.49,112.0,99.5,11.3,8.2,33.0,7.0,84.4,70.6,13.83,11.76,16.92,7.91,24.84,0.4202786377708979,BE,20.76,117.7,97.0,65.9,10.81,110.8,100.0,8.6,4.7,25.0,9.0,76.3,68.9,7.47,10.23,8.45,9.25,17.7,0.7039473684210528
2017,3,SE,56,2.0,Kentucky,86.0,3.0,UCLA,75.0,63.0,59.0,SEC,27.72,119.1,91.4,72.0,10.98,110.5,99.5,9.6,7.9,32.0,6.0,84.9,71.5,13.39,10.49,16.92,6.96,23.88,0.430921052631579,P12,23.63,124.0,100.4,72.6,5.17,108.0,102.8,14.4,2.4,31.0,5.0,89.8,75.5,14.28,6.39,20.52,0.15,20.67,0.4027255639097745
2017,4,NW,57,4.0,Florida,70.0,7.0,South Carolina,77.0,7.0,13.0,SEC,27.5,116.9,89.5,69.0,12.46,110.3,97.8,8.5,9.6,27.0,9.0,77.9,66.5,11.39,11.01,11.36,11.04,22.4,0.5251716247139588,SEC,20.8,108.9,88.1,68.6,10.63,110.2,99.5,2.0,9.4,26.0,11.0,73.2,65.2,7.92,10.16,5.2,12.32,17.52,-0.4394736842105262
2017,4,SW,58,1.0,Gonzaga,83.0,11.0,Xavier,59.0,17.0,26.0,WCC,32.05,118.4,86.3,70.1,2.99,106.2,103.3,10.8,9.5,37.0,2.0,82.6,61.5,21.13,4.13,12.79,12.47,25.26,0.2236842105263158,BE,16.7,115.7,99.0,67.2,11.73,111.2,99.5,6.8,3.6,24.0,14.0,74.6,71.3,3.29,11.51,7.6,7.2,14.8,0.1419534412955465
2017,4,NE,59,1.0,Kansas,60.0,3.0,Oregon,74.0,33.0,43.0,B12,27.45,121.9,94.5,70.2,12.43,111.2,98.8,12.1,6.3,31.0,5.0,83.2,71.9,11.31,12.23,16.58,6.95,23.53,0.004800853485064,P12,25.02,118.2,93.2,67.0,8.05,109.2,101.2,10.7,6.8,33.0,6.0,78.9,65.8,13.1,8.38,9.52,11.29,20.8,0.374493927125506
2017,4,SE,60,1.0,North Carolina,75.0,2.0,Kentucky,73.0,49.0,63.0,ACC,28.22,120.7,92.5,71.3,12.49,112.0,99.5,11.3,8.2,33.0,7.0,84.4,70.6,13.83,11.76,16.92,7.91,24.84,0.4202786377708979,SEC,27.72,119.1,91.4,72.0,10.98,110.5,99.5,9.6,7.9,32.0,6.0,84.9,71.5,13.39,10.49,16.92,6.96,23.88,0.430921052631579
2017,5,F4,61,1.0,Gonzaga,77.0,7.0,South Carolina,73.0,17.0,13.0,WCC,32.05,118.4,86.3,70.1,2.99,106.2,103.3,10.8,9.5,37.0,2.0,82.6,61.5,21.13,4.13,12.79,12.47,25.26,0.2236842105263158,SEC,20.8,108.9,88.1,68.6,10.63,110.2,99.5,2.0,9.4,26.0,11.0,73.2,65.2,7.92,10.16,5.2,12.32,17.52,-0.4394736842105262
2017,5,F4,62,1.0,North Carolina,77.0,3.0,Oregon,76.0,49.0,43.0,ACC,28.22,120.7,92.5,71.3,12.49,112.0,99.5,11.3,8.2,33.0,7.0,84.4,70.6,13.83,11.76,16.92,7.91,24.84,0.4202786377708979,P12,25.02,118.2,93.2,67.0,8.05,109.2,101.2,10.7,6.8,33.0,6.0,78.9,65.8,13.1,8.38,9.52,11.29,20.8,0.374493927125506
2017,6,Champ,63,1.0,North Carolina,71.0,1.0,Gonzaga,65.0,49.0,17.0,ACC,28.22,120.7,92.5,71.3,12.49,112.0,99.5,11.3,8.2,33.0,7.0,84.4,70.6,13.83,11.76,16.92,7.91,24.84,0.4202786377708979,WCC,32.05,118.4,86.3,70.1,2.99,106.2,103.3,10.8,9.5,37.0,2.0,82.6,61.5,21.13,4.13,12.79,12.47,25.26,0.2236842105263158
2018,0,PI,-4,16.0,Radford,71.0,16.0,LIU,61.0,34.0,65.0,BSth,0.07,102.9,102.9,63.0,-4.03,102.8,106.9,-1.0,1.1,23.0,13.0,67.3,64.9,2.39,-4.09,-7.39,4.78,-2.62,0.3201754385964912,NEC,-8.27,102.3,110.6,71.6,-8.68,100.2,108.9,-1.3,-3.2,18.0,17.0,77.0,76.4,0.63,-8.19,-0.12,-8.48,-8.6,-0.1228070175438596
2018,0,PI,-3,11.0,St. Bonaventure,65.0,11.0,UCLA,58.0,42.0,65.0,A10,11.21,110.8,99.5,69.4,2.8,107.0,104.2,4.2,3.8,26.0,8.0,77.1,70.8,6.26,2.61,5.9,2.97,8.87,-0.2302631578947368,P12,13.52,115.0,101.4,70.3,6.42,108.1,101.7,6.9,1.3,21.0,12.0,81.2,76.0,5.21,6.86,11.87,0.2,12.07,0.4027255639097745
2018,0,PI,-2,16.0,Texas Southern,64.0,16.0,North Carolina Central,46.0,20.0,65.0,SWAC,-6.65,104.6,111.2,71.7,-6.3,101.0,107.3,0.7,-4.3,16.0,20.0,77.4,79.4,-2.0,-5.53,2.19,-9.71,-7.53,0.3092105263157895,MEAC,-13.41,96.6,110.0,65.0,-12.78,98.4,111.2,-4.3,-1.9,19.0,16.0,72.0,69.3,2.71,-12.31,-11.13,-2.06,-13.18,-0.1578947368421052
2018,0,PI,-1,11.0,Syracuse,60.0,11.0,Arizona St.,56.0,58.0,65.0,ACC,14.82,107.0,92.2,62.9,9.81,111.3,101.5,1.2,8.3,23.0,14.0,66.6,63.8,2.86,10.02,-2.38,15.26,12.89,0.3464156079854809,P12,14.13,116.7,102.6,71.3,5.48,107.4,101.9,7.3,2.0,20.0,12.0,82.7,74.8,7.81,6.55,13.8,0.56,14.37,0.2227443609022556
2018,1,NW,1,1.0,Virginia,54.0,16.0,UMBC,74.0,1.0,4.0,ACC,29.53,115.2,85.6,59.4,9.24,110.0,100.7,7.0,13.2,31.0,3.0,67.1,54.0,13.15,9.05,-1.75,23.95,22.2,-0.469407894736842,AE,0.5,103.1,102.6,68.4,-4.38,102.7,107.1,-0.2,0.9,25.0,11.0,73.1,68.5,4.56,-3.84,-2.3,0.28,-2.02,0.4407894736842105
2018,1,NW,2,8.0,Creighton,59.0,9.0,Kansas St.,69.0,5.0,6.0,BE,16.91,115.5,98.6,70.8,9.4,110.8,101.4,8.1,4.1,21.0,12.0,83.5,74.1,9.45,8.1,12.82,3.53,16.35,-0.0870743034055727,B12,14.77,110.1,95.3,65.6,9.39,111.0,101.6,3.5,5.7,25.0,12.0,71.1,67.0,4.11,8.74,1.46,11.38,12.85,-0.0086348684210526
2018,1,NW,3,5.0,Kentucky,78.0,12.0,Davidson,73.0,7.0,8.0,SEC,20.44,115.8,95.4,68.8,10.91,110.8,99.8,7.0,5.9,26.0,11.0,76.8,70.2,6.51,10.73,9.26,7.98,17.24,0.430921052631579,A10,14.7,117.0,102.3,64.5,2.11,105.6,103.5,8.9,1.7,21.0,12.0,76.3,67.9,8.45,2.57,5.42,5.61,11.02,-0.047846889952153
2018,1,NW,4,4.0,Arizona,68.0,13.0,Buffalo,89.0,9.0,10.0,P12,17.7,118.0,100.4,67.1,5.96,108.5,102.5,9.4,2.5,27.0,8.0,80.5,71.7,8.83,6.84,10.25,5.42,15.67,-0.237422600619195,MAC,11.53,114.7,103.2,72.7,-0.06,105.1,105.2,5.3,1.4,27.0,9.0,84.6,76.2,8.47,0.25,11.64,-3.66,7.99,0.0082236842105263
2018,1,NW,5,6.0,Miami FL,62.0,11.0,Loyola Chicago,64.0,11.0,12.0,ACC,15.43,112.9,97.4,67.0,8.08,109.1,101.0,4.9,5.7,22.0,10.0,73.8,67.9,5.88,6.96,4.56,8.27,12.83,0.1088516746411483,MVC,16.39,111.4,95.0,65.5,2.48,104.8,102.3,4.6,5.0,32.0,6.0,71.6,62.6,9.05,1.8,0.65,9.72,10.37,1.1233552631578947
