Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,Fti,Uti,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,PASE_x,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y,PASE_y
2018,1,NW,3,5,Kentucky,78,12,Davidson,73,7,8,26.0,11.0,76.8,70.2,6.51,10.73,9.26,7.98,17.24,0.6045673076923077,21.0,12.0,76.3,67.9,8.45,2.57,5.42,5.61,11.02,0.0807291666666666
2018,1,NW,4,4,Arizona,68,13,Buffalo,89,9,10,27.0,8.0,80.5,71.7,8.83,6.84,10.25,5.42,15.67,-0.1744791666666666,27.0,9.0,84.6,76.2,8.47,0.25,11.64,-3.66,7.99,0.109375
2018,1,NW,5,6,Miami FL,62,11,Loyola Chicago,64,11,12,22.0,10.0,73.8,67.9,5.88,6.96,4.56,8.27,12.83,0.6026785714285714,32.0,6.0,71.6,62.6,9.05,1.8,0.65,9.72,10.37,1.3020833333333333
2018,1,NW,6,3,Tennessee,73,14,Wright St.,47,13,14,26.0,9.0,73.8,65.7,8.09,10.12,5.78,12.42,18.2,-0.0909090909090909,25.0,10.0,71.4,65.9,5.51,-3.64,-4.33,4.91,0.58,-0.0703125
2018,1,NW,7,7,Nevada,87,10,Texas,83,15,16,29.0,8.0,82.6,73.1,9.51,4.93,12.64,1.8,14.44,-0.2109375,19.0,15.0,72.1,68.8,3.29,10.67,3.68,10.28,13.96,-0.3317307692307692
2018,1,SW,8,2,Cincinnati,68,15,Georgia St.,53,17,18,31.0,5.0,74.3,57.5,16.72,3.53,3.05,17.2,20.25,-0.2170138888888889,24.0,11.0,74.7,67.3,7.37,-2.78,0.04,3.18,3.22,0.140625
2018,1,SW,9,1,Xavier,102,16,Texas Southern,83,19,20,29.0,6.0,84.4,74.7,9.63,9.43,15.18,3.88,19.06,0.4453125,16.0,20.0,77.4,79.4,-2.0,-5.53,2.19,-9.71,-7.53,0.5375
2018,1,SW,10,8,Missouri,54,9,Florida St.,67,21,22,20.0,13.0,72.7,68.1,4.64,9.19,4.1,9.71,13.81,-0.380859375,23.0,12.0,80.2,72.9,7.29,8.5,12.0,3.78,15.78,0.1953125
2018,1,NW,11,5,Ohio St.,81,12,South Dakota St.,73,2,3,25.0,9.0,76.2,67.6,8.65,9.02,7.67,10.0,17.67,-0.078125,28.0,7.0,84.5,74.3,10.26,-0.38,8.68,-1.84,6.84,-0.3046875
2018,1,SW,12,4,Gonzaga,68,13,UNC Greensboro,64,23,24,32.0,5.0,83.5,67.7,15.84,2.6,12.4,6.04,18.44,0.26953125,27.0,8.0,73.2,62.5,10.66,-3.87,-3.77,8.3,4.54,-0.25
2018,1,SW,13,6,Houston,67,11,San Diego St.,65,25,26,27.0,8.0,76.7,64.9,11.83,4.16,7.34,8.65,15.99,0.0245535714285714,22.0,11.0,77.1,67.9,9.24,3.91,4.84,7.39,12.23,-0.0052083333333333
2018,1,SW,14,3,Michigan,61,14,Montana,47,27,28,33.0,8.0,73.6,63.3,10.32,9.41,4.22,14.81,19.03,0.8522727272727273,26.0,8.0,77.2,68.5,8.71,-2.24,2.31,3.97,6.29,-0.18125
2018,1,SW,15,7,Texas A&M,73,10,Providence,69,29,30,22.0,13.0,75.2,70.5,4.69,10.62,6.36,8.95,15.3,-0.048828125,21.0,14.0,73.6,72.7,0.89,10.23,3.47,7.65,11.12,-0.3255208333333333
2018,1,SW,16,2,North Carolina,84,15,Lipscomb,66,31,32,26.0,11.0,81.6,73.3,8.3,11.78,15.41,4.66,20.07,0.5479910714285714,23.0,10.0,82.1,77.7,4.36,-3.8,4.74,-6.84,-2.1,-0.1875
2018,1,NE,17,1,Villanova,87,16,Radford,61,33,34,36.0,4.0,86.6,70.2,16.4,10.24,17.8,8.84,26.64,0.3545673076923077,23.0,13.0,67.3,64.9,2.39,-4.09,-7.39,4.78,-2.62,0.46875
2018,1,NE,18,8,Virginia Tech,83,9,Alabama,86,35,36,21.0,12.0,79.8,72.2,7.64,6.71,10.46,3.89,14.35,-0.4375,20.0,16.0,72.3,70.6,1.69,10.64,4.15,8.19,12.34,-0.5677083333333334
2018,1,NE,19,5,West Virginia,85,12,Murray St.,68,37,38,26.0,11.0,80.1,69.6,10.51,9.38,12.47,7.42,19.89,0.080965909090909,26.0,6.0,78.6,66.2,12.44,-3.53,2.89,3.99,6.87,0.228125
2018,1,NE,20,4,Wichita St.,75,13,Marshall,81,39,40,25.0,8.0,82.8,71.6,11.12,5.46,12.81,3.77,16.58,0.2276785714285714,25.0,11.0,83.8,79.1,4.67,0.44,10.29,-6.08,4.21,0.75
2018,1,NE,21,6,Florida,77,11,St. Bonaventure,62,41,42,21.0,13.0,75.8,69.2,6.59,10.08,8.15,8.52,16.66,0.6234375,26.0,8.0,77.1,70.8,6.26,2.61,5.9,2.97,8.87,-0.1770833333333333
2018,1,NE,22,3,Texas Tech,70,14,Stephen F. Austin,60,43,44,27.0,10.0,74.6,64.8,9.78,9.6,5.29,14.09,19.38,0.5755208333333334,28.0,7.0,80.5,68.2,12.37,-6.47,1.51,1.16,2.66,0.128125
2018,1,NE,23,7,Arkansas,62,10,Butler,79,45,46,23.0,12.0,80.5,75.6,4.91,9.85,11.86,2.91,14.76,0.5223214285714286,21.0,14.0,78.9,72.6,6.37,10.55,9.68,7.24,16.92,1.0746527777777777
2018,1,NE,24,2,Purdue,74,15,Cal St. Fullerton,48,47,48,30.0,7.0,80.4,65.7,14.68,8.74,12.91,10.5,23.41,-0.4207589285714285,20.0,12.0,72.4,70.2,2.28,-1.03,-0.27,-0.66,-0.93,-0.1614583333333333
2018,1,SE,25,1,Kansas,76,16,Penn,60,49,50,31.0,8.0,81.4,71.9,9.51,11.88,13.58,7.81,21.39,-0.0966796875,24.0,9.0,75.9,68.9,7.03,-3.16,0.03,2.22,2.24,-0.03125
2018,1,SE,26,8,Seton Hall,94,9,North Carolina St.,83,51,52,22.0,12.0,79.4,73.9,5.56,10.11,10.68,4.99,15.67,-0.4625,21.0,12.0,81.3,75.1,6.21,6.7,12.67,0.24,12.91,-0.0044642857142857
2018,1,SE,27,5,Clemson,79,12,New Mexico St.,68,53,54,25.0,10.0,73.8,65.9,7.91,9.25,4.91,12.25,17.16,-0.4330357142857143,28.0,6.0,75.6,64.2,11.44,-1.1,1.87,7.19,9.06,-0.234375
2018,1,SE,28,4,Auburn,62,13,Charleston,58,55,56,26.0,8.0,81.9,73.2,8.68,7.29,12.84,3.13,15.97,0.0625,26.0,8.0,74.6,68.6,6.03,-3.29,-1.6,3.43,1.83,-0.3385416666666667
2018,1,SE,29,6,TCU,52,11,Syracuse,57,57,58,21.0,12.0,82.1,75.4,6.7,9.68,13.36,3.02,16.38,-0.1484375,23.0,14.0,66.6,63.8,2.86,10.02,-2.38,15.26,12.89,0.6203125
2018,1,SE,30,3,Michigan St.,82,14,Bucknell,78,59,60,30.0,5.0,80.2,64.9,15.31,7.1,10.72,11.69,22.41,0.68125,25.0,10.0,81.1,73.1,7.94,-3.46,6.85,-2.36,4.49,-0.3203125
2018,1,SE,31,7,Rhode Island,83,10,Oklahoma,78,61,62,26.0,8.0,76.0,68.8,7.21,4.61,4.97,6.84,11.81,0.1484375,18.0,14.0,84.9,81.7,3.25,10.56,17.15,-3.34,13.81,0.2135416666666666
2018,1,SE,32,2,Duke,89,15,Iona,67,63,64,29.0,8.0,84.4,69.6,14.73,9.7,16.41,8.02,24.43,-0.0010416666666666,20.0,14.0,79.5,76.5,2.94,-2.19,5.7,-4.95,0.75,-0.171875
2018,2,NW,33,9,Kansas St.,50,16,UMBC,43,6,4,25.0,12.0,71.1,67.0,4.11,8.74,1.46,11.38,12.85,0.153125,25.0,11.0,73.1,68.5,4.56,-3.84,-2.3,0.28,-2.02,0.390625
2018,2,NW,34,5,Kentucky,95,13,Buffalo,75,7,10,26.0,11.0,76.8,70.2,6.51,10.73,9.26,7.98,17.24,0.6045673076923077,27.0,9.0,84.6,76.2,8.47,0.25,11.64,-3.66,7.99,0.109375
2018,2,NW,35,3,Tennessee,62,11,Loyola Chicago,63,13,12,26.0,9.0,73.8,65.7,8.09,10.12,5.78,12.42,18.2,-0.0909090909090909,32.0,6.0,71.6,62.6,9.05,1.8,0.65,9.72,10.37,1.3020833333333333
2018,2,NW,36,2,Cincinnati,73,7,Nevada,75,17,15,31.0,5.0,74.3,57.5,16.72,3.53,3.05,17.2,20.25,-0.2170138888888889,29.0,8.0,82.6,73.1,9.51,4.93,12.64,1.8,14.44,-0.2109375
2018,2,SW,37,1,Xavier,70,9,Florida St.,75,19,22,29.0,6.0,84.4,74.7,9.63,9.43,15.18,3.88,19.06,0.4453125,23.0,12.0,80.2,72.9,7.29,8.5,12.0,3.78,15.78,0.1953125
2018,2,SW,38,4,Gonzaga,90,5,Ohio St.,84,23,2,32.0,5.0,83.5,67.7,15.84,2.6,12.4,6.04,18.44,0.26953125,25.0,9.0,76.2,67.6,8.65,9.02,7.67,10.0,17.67,-0.078125
2018,2,SW,39,3,Michigan,64,6,Houston,63,27,25,33.0,8.0,73.6,63.3,10.32,9.41,4.22,14.81,19.03,0.8522727272727273,27.0,8.0,76.7,64.9,11.83,4.16,7.34,8.65,15.99,0.0245535714285714
2018,2,SW,40,2,North Carolina,65,7,Texas A&M,86,31,29,26.0,11.0,81.6,73.3,8.3,11.78,15.41,4.66,20.07,0.5479910714285714,22.0,13.0,75.2,70.5,4.69,10.62,6.36,8.95,15.3,-0.048828125
2018,2,NE,41,1,Villanova,81,9,Alabama,58,33,36,36.0,4.0,86.6,70.2,16.4,10.24,17.8,8.84,26.64,0.3545673076923077,20.0,16.0,72.3,70.6,1.69,10.64,4.15,8.19,12.34,-0.5677083333333334
2018,2,NE,42,5,West Virginia,89,13,Marshall,62,37,40,26.0,11.0,80.1,69.6,10.51,9.38,12.47,7.42,19.89,0.080965909090909,25.0,11.0,83.8,79.1,4.67,0.44,10.29,-6.08,4.21,0.75
2018,2,NE,43,3,Texas Tech,69,6,Florida,66,43,41,27.0,10.0,74.6,64.8,9.78,9.6,5.29,14.09,19.38,0.5755208333333334,21.0,13.0,75.8,69.2,6.59,10.08,8.15,8.52,16.66,0.6234375
2018,2,NE,44,2,Purdue,76,10,Butler,73,47,46,30.0,7.0,80.4,65.7,14.68,8.74,12.91,10.5,23.41,-0.4207589285714285,21.0,14.0,78.9,72.6,6.37,10.55,9.68,7.24,16.92,1.0746527777777777
2018,2,SE,45,1,Kansas,83,8,Seton Hall,79,49,51,31.0,8.0,81.4,71.9,9.51,11.88,13.58,7.81,21.39,-0.0966796875,22.0,12.0,79.4,73.9,5.56,10.11,10.68,4.99,15.67,-0.4625
2018,2,SE,46,4,Auburn,53,5,Clemson,84,55,53,26.0,8.0,81.9,73.2,8.68,7.29,12.84,3.13,15.97,0.0625,25.0,10.0,73.8,65.9,7.91,9.25,4.91,12.25,17.16,-0.4330357142857143
2018,2,SE,47,3,Michigan St.,53,11,Syracuse,55,59,58,30.0,5.0,80.2,64.9,15.31,7.1,10.72,11.69,22.41,0.68125,23.0,14.0,66.6,63.8,2.86,10.02,-2.38,15.26,12.89,0.6203125
2018,2,SE,48,2,Duke,87,7,Rhode Island,62,63,61,29.0,8.0,84.4,69.6,14.73,9.7,16.41,8.02,24.43,-0.0010416666666666,26.0,8.0,76.0,68.8,7.21,4.61,4.97,6.84,11.81,0.1484375
2018,3,NW,49,5,Kentucky,58,9,Kansas St.,61,7,6,26.0,11.0,76.8,70.2,6.51,10.73,9.26,7.98,17.24,0.6045673076923077,25.0,12.0,71.1,67.0,4.11,8.74,1.46,11.38,12.85,0.153125
2018,3,NW,50,7,Nevada,68,11,Loyola Chicago,69,15,12,29.0,8.0,82.6,73.1,9.51,4.93,12.64,1.8,14.44,-0.2109375,32.0,6.0,71.6,62.6,9.05,1.8,0.65,9.72,10.37,1.3020833333333333
2018,3,SW,51,4,Gonzaga,60,9,Florida St.,75,23,22,32.0,5.0,83.5,67.7,15.84,2.6,12.4,6.04,18.44,0.26953125,23.0,12.0,80.2,72.9,7.29,8.5,12.0,3.78,15.78,0.1953125
2018,3,SW,52,3,Michigan,99,7,Texas A&M,72,27,29,33.0,8.0,73.6,63.3,10.32,9.41,4.22,14.81,19.03,0.8522727272727273,22.0,13.0,75.2,70.5,4.69,10.62,6.36,8.95,15.3,-0.048828125
2018,3,NE,53,1,Villanova,90,5,West Virginia,78,33,37,36.0,4.0,86.6,70.2,16.4,10.24,17.8,8.84,26.64,0.3545673076923077,26.0,11.0,80.1,69.6,10.51,9.38,12.47,7.42,19.89,0.080965909090909
2018,3,NE,54,2,Purdue,65,3,Texas Tech,78,47,43,30.0,7.0,80.4,65.7,14.68,8.74,12.91,10.5,23.41,-0.4207589285714285,27.0,10.0,74.6,64.8,9.78,9.6,5.29,14.09,19.38,0.5755208333333334
2018,3,SE,55,1,Kansas,80,5,Clemson,76,49,53,31.0,8.0,81.4,71.9,9.51,11.88,13.58,7.81,21.39,-0.0966796875,25.0,10.0,73.8,65.9,7.91,9.25,4.91,12.25,17.16,-0.4330357142857143
2018,3,SE,56,2,Duke,69,11,Syracuse,65,63,58,29.0,8.0,84.4,69.6,14.73,9.7,16.41,8.02,24.43,-0.0010416666666666,23.0,14.0,66.6,63.8,2.86,10.02,-2.38,15.26,12.89,0.6203125
2018,4,NW,57,9,Kansas St.,62,11,Loyola Chicago,78,6,12,25.0,12.0,71.1,67.0,4.11,8.74,1.46,11.38,12.85,0.153125,32.0,6.0,71.6,62.6,9.05,1.8,0.65,9.72,10.37,1.3020833333333333
2018,4,SW,58,3,Michigan,58,9,Florida St.,54,27,22,33.0,8.0,73.6,63.3,10.32,9.41,4.22,14.81,19.03,0.8522727272727273,23.0,12.0,80.2,72.9,7.29,8.5,12.0,3.78,15.78,0.1953125
2018,4,NE,59,1,Villanova,71,3,Texas Tech,59,33,43,36.0,4.0,86.6,70.2,16.4,10.24,17.8,8.84,26.64,0.3545673076923077,27.0,10.0,74.6,64.8,9.78,9.6,5.29,14.09,19.38,0.5755208333333334
2018,4,SE,60,1,Kansas,85,2,Duke,81,49,63,31.0,8.0,81.4,71.9,9.51,11.88,13.58,7.81,21.39,-0.0966796875,29.0,8.0,84.4,69.6,14.73,9.7,16.41,8.02,24.43,-0.0010416666666666
2018,5,F4,61,3,Michigan,69,11,Loyola Chicago,57,27,12,33.0,8.0,73.6,63.3,10.32,9.41,4.22,14.81,19.03,0.8522727272727273,32.0,6.0,71.6,62.6,9.05,1.8,0.65,9.72,10.37,1.3020833333333333
2018,5,F4,62,1,Villanova,95,1,Kansas,79,33,49,36.0,4.0,86.6,70.2,16.4,10.24,17.8,8.84,26.64,0.3545673076923077,31.0,8.0,81.4,71.9,9.51,11.88,13.58,7.81,21.39,-0.0966796875
2018,6,Champ,63,1,Villanova,79,3,Michigan,62,33,27,36.0,4.0,86.6,70.2,16.4,10.24,17.8,8.84,26.64,0.3545673076923077,33.0,8.0,73.6,63.3,10.32,9.41,4.22,14.81,19.03,0.8522727272727273
2019,0,PI,-4,16,North Dakota St.,82,16,North Carolina Central,76,2,65,19.0,16.0,73.0,72.6,0.43,-2.07,-1.85,-2.16,-4.01,0.2890625,18.0,16.0,71.4,66.6,4.79,-11.24,-9.24,-2.29,-11.53,-0.109375
2019,0,PI,-3,11,Belmont,81,11,Temple,70,10,65,27.0,6.0,86.9,73.9,13.0,-2.6,11.35,-2.23,9.12,-0.2265625,23.0,10.0,74.7,71.5,3.24,4.93,5.55,2.62,8.17,-0.5044642857142857
2019,0,PI,-2,16,Fairleigh Dickinson,82,16,Prairie View A&M,76,18,65,21.0,14.0,74.9,71.9,3.0,-7.24,-0.7,-5.39,-6.09,1.46875,22.0,13.0,75.1,72.8,2.29,-9.17,-0.86,-6.43,-7.29,
2019,0,PI,-1,11,Arizona St.,74,11,St. John's,65,26,65,23.0,11.0,77.6,73.4,4.24,6.04,8.06,2.22,10.28,0.03515625,21.0,13.0,77.1,74.8,2.38,5.5,7.7,0.18,7.88,-0.6484375
2019,1,NW,1,1,Duke,85,16,North Dakota St.,62,1,2,32.0,6.0,82.7,67.8,14.92,11.98,17.48,9.41,26.9,-0.0010416666666666,19.0,16.0,73.0,72.6,0.43,-2.07,-1.85,-2.16,-4.01,0.2890625
2019,1,NW,2,8,VCU,58,9,UCF,73,3,4,25.0,8.0,71.0,61.9,9.09,2.87,1.16,10.8,11.96,-0.0071022727272727,24.0,9.0,72.3,64.5,7.79,5.58,3.01,10.36,13.37,0.390625
2019,1,NW,3,5,Mississippi St.,76,12,Liberty,80,5,6,23.0,11.0,77.3,70.4,6.88,9.07,10.03,5.93,15.96,-0.44921875,29.0,7.0,73.7,61.4,12.36,-3.88,-3.23,8.5,5.27,0.1171875
2019,1,NW,4,4,Virginia Tech,66,13,Saint Louis,52,7,8,26.0,9.0,73.5,62.1,11.49,7.79,6.5,12.79,19.28,-0.4375,23.0,13.0,66.6,63.8,2.83,2.23,-3.11,8.17,5.06,-0.10546875
2019,1,NW,5,6,Maryland,79,11,Belmont,77,9,10,23.0,11.0,71.4,65.5,5.91,10.09,5.58,10.43,16.01,0.09375,27.0,6.0,86.9,73.9,13.0,-2.6,11.35,-2.23,9.12,-0.2265625
2019,1,NW,6,3,LSU,79,14,Yale,74,11,12,28.0,7.0,80.4,73.1,7.34,9.16,13.87,2.63,16.5,-0.115625,22.0,8.0,80.9,73.4,7.5,-1.24,7.97,-2.44,5.52,0.00390625
2019,1,NW,7,7,Louisville,76,10,Minnesota,86,13,14,20.0,14.0,74.6,68.4,6.24,11.04,8.4,8.88,17.28,0.375,22.0,14.0,70.6,69.4,1.25,11.27,5.5,7.02,12.52,-0.359375
2019,1,NW,8,2,Michigan St.,76,15,Bradley,65,15,16,32.0,7.0,77.6,65.0,12.59,12.34,12.94,11.99,24.93,0.68125,20.0,15.0,66.5,65.3,1.26,-0.9,-4.59,4.52,-0.08,-0.1875
2019,1,SW,9,1,Gonzaga,87,16,Fairleigh Dickinson,49,17,18,33.0,4.0,87.6,64.9,22.78,5.01,18.57,9.22,27.79,0.26953125,21.0,14.0,74.9,71.9,3.0,-7.24,-0.7,-5.39,-6.09,1.46875
2019,1,SW,10,8,Syracuse,69,9,Baylor,78,19,20,20.0,14.0,69.7,66.1,3.65,10.09,3.37,10.37,13.73,0.6203125,20.0,14.0,71.8,67.7,4.12,9.26,5.23,8.15,13.38,-0.1692708333333333
2019,1,SW,11,5,Marquette,64,12,Murray St.,83,21,22,24.0,10.0,77.3,69.5,7.82,6.96,8.5,6.28,14.78,-0.2542613636363636,28.0,5.0,82.6,68.3,14.3,-3.11,6.13,2.83,8.96,0.228125
2019,1,SW,12,4,Florida St.,76,13,Vermont,69,23,24,29.0,8.0,74.9,67.2,7.73,10.26,8.69,9.31,17.99,0.1953125,27.0,7.0,73.8,63.0,10.74,-4.18,-0.37,5.25,4.88,-0.0357142857142857
2019,1,SW,13,6,Buffalo,91,11,Arizona St.,74,25,26,32.0,4.0,84.4,70.8,13.53,2.62,14.35,1.22,15.56,0.109375,23.0,11.0,77.6,73.4,4.24,6.04,8.06,2.22,10.28,0.03515625
2019,1,SW,14,3,Texas Tech,72,14,Northern Kentucky,57,27,28,31.0,7.0,72.8,59.5,13.26,9.53,5.95,16.84,22.79,0.5755208333333334,26.0,9.0,78.5,68.9,9.63,-2.39,3.55,1.11,4.67,-0.109375
2019,1,SW,15,7,Nevada,61,10,Florida,70,29,30,29.0,5.0,80.1,66.8,13.32,2.68,9.4,6.61,16.0,-0.2109375,20.0,16.0,67.8,63.6,4.19,11.22,0.81,14.61,15.42,0.6234375
2019,1,SW,16,2,Michigan,74,15,Montana,55,31,32,30.0,7.0,69.6,58.3,11.27,10.55,4.23,17.6,21.82,0.8522727272727273,26.0,9.0,76.1,68.5,7.66,-5.05,0.45,1.05,1.5,-0.18125
2019,1,NE,17,1,Virginia,71,16,Gardner Webb,56,33,34,35.0,3.0,71.4,56.1,15.32,10.15,5.08,20.38,25.46,-0.6109375,23.0,12.0,77.7,70.5,7.14,-4.43,1.19,-3.8,-2.61,-0.03125
2019,1,NE,18,8,Mississippi,72,9,Oklahoma,95,35,36,20.0,13.0,75.3,71.1,4.18,8.13,7.75,4.57,12.32,-0.0208333333333333,20.0,14.0,71.3,68.2,3.09,12.21,6.9,8.4,15.3,0.2135416666666666
2019,1,NE,19,5,Wisconsin,54,12,Oregon,72,37,38,23.0,11.0,68.6,61.7,6.88,11.01,2.77,15.13,17.9,0.2801339285714285,25.0,13.0,70.0,62.2,7.82,6.13,0.68,13.27,13.95,0.5815972222222222
2019,1,NE,20,4,Kansas St.,64,13,UC Irvine,70,39,40,25.0,9.0,65.8,59.6,6.21,9.18,-1.44,16.82,15.39,0.153125,31.0,6.0,72.3,63.6,8.7,-2.3,-0.3,6.0,5.7,0.25
2019,1,NE,21,6,Villanova,61,11,Saint Mary's,57,41,42,26.0,10.0,73.7,67.4,6.36,7.97,5.02,9.31,14.33,0.3545673076923077,22.0,12.0,72.4,64.3,8.18,4.4,2.16,10.42,12.58,-0.1927083333333333
2019,1,NE,22,3,Purdue,61,14,Old Dominion,46,43,44,26.0,10.0,76.7,67.3,9.42,11.99,12.29,9.11,21.4,-0.4207589285714285,26.0,9.0,65.7,60.8,4.91,-1.18,-5.84,9.58,3.74,-0.1770833333333333
2019,1,NE,23,7,Cincinnati,72,10,Iowa,79,45,46,28.0,7.0,71.7,62.7,9.03,5.5,2.64,11.9,14.53,-0.2170138888888889,23.0,12.0,78.3,73.9,4.43,9.84,12.59,1.67,14.27,-0.3619791666666667
2019,1,NE,24,2,Tennessee,77,15,Colgate,70,47,48,31.0,6.0,82.0,69.7,12.3,10.16,14.69,6.86,21.55,-0.0909090909090909,24.0,11.0,75.7,70.2,5.43,-3.83,1.82,-0.59,1.23,-0.140625
2019,1,SE,25,1,North Carolina,88,16,Iona,73,49,50,29.0,7.0,85.8,73.2,12.58,11.35,19.81,4.12,23.94,0.5479910714285714,17.0,16.0,76.7,76.0,0.73,-5.5,2.92,-7.69,-4.78,-0.171875
2019,1,SE,26,8,Utah St.,61,9,Washington,78,51,52,28.0,7.0,78.7,67.1,11.54,0.89,6.8,5.17,11.98,-0.6674107142857143,27.0,9.0,69.8,64.8,5.0,7.01,1.22,10.79,12.01,0.30078125
2019,1,SE,27,5,Auburn,78,12,New Mexico St.,77,53,54,30.0,10.0,79.7,68.8,10.95,10.92,13.12,7.72,20.84,0.0625,30.0,5.0,78.1,64.5,13.57,-2.38,3.91,6.14,10.05,-0.234375
2019,1,SE,28,4,Kansas,87,13,Northeastern,53,55,56,26.0,10.0,75.7,70.1,5.56,12.79,10.88,7.47,18.35,-0.0966796875,23.0,11.0,75.4,70.8,4.65,-0.7,2.73,1.22,3.95,-0.1796875
2019,1,SE,29,6,Iowa St.,59,11,Ohio St.,62,57,58,23.0,12.0,76.9,68.1,8.77,9.3,10.5,7.57,18.07,-0.26875,20.0,15.0,69.1,66.2,2.89,11.0,2.84,11.04,13.89,-0.078125
2019,1,SE,30,3,Houston,84,14,Georgia St.,55,59,60,33.0,4.0,75.3,61.0,14.3,4.61,6.31,12.6,18.91,0.0245535714285714,24.0,10.0,76.4,73.3,3.15,0.65,3.57,-1.13,2.44,0.140625
2019,1,SE,31,7,Wofford,84,10,Seton Hall,68,61,62,30.0,5.0,82.3,65.6,16.69,0.8,7.67,6.26,13.92,-0.190625,20.0,14.0,73.8,71.9,1.91,8.34,5.79,4.46,10.25,-0.4625
2019,1,SE,32,2,Kentucky,79,15,Abilene Christian,44,63,64,30.0,7.0,75.8,64.7,11.14,10.29,8.31,13.12,21.43,0.6045673076923077,27.0,7.0,73.6,63.6,10.03,-7.34,-4.14,2.24,-1.91,0.3515625
2019,2,NW,33,1,Duke,77,9,UCF,76,1,4,32.0,6.0,82.7,67.8,14.92,11.98,17.48,9.41,26.9,-0.0010416666666666,24.0,9.0,72.3,64.5,7.79,5.58,3.01,10.36,13.37,0.390625
2019,2,NW,34,4,Virginia Tech,67,12,Liberty,58,7,6,26.0,9.0,73.5,62.1,11.49,7.79,6.5,12.79,19.28,-0.4375,29.0,7.0,73.7,61.4,12.36,-3.88,-3.23,8.5,5.27,0.1171875
2019,2,NW,35,3,LSU,69,6,Maryland,67,11,9,28.0,7.0,80.4,73.1,7.34,9.16,13.87,2.63,16.5,-0.115625,23.0,11.0,71.4,65.5,5.91,10.09,5.58,10.43,16.01,0.09375
2019,2,NW,36,2,Michigan St.,70,10,Minnesota,50,15,14,32.0,7.0,77.6,65.0,12.59,12.34,12.94,11.99,24.93,0.68125,22.0,14.0,70.6,69.4,1.25,11.27,5.5,7.02,12.52,-0.359375
2019,2,SW,37,1,Gonzaga,83,9,Baylor,71,17,20,33.0,4.0,87.6,64.9,22.78,5.01,18.57,9.22,27.79,0.26953125,20.0,14.0,71.8,67.7,4.12,9.26,5.23,8.15,13.38,-0.1692708333333333
2019,2,SW,38,4,Florida St.,90,12,Murray St.,62,23,22,29.0,8.0,74.9,67.2,7.73,10.26,8.69,9.31,17.99,0.1953125,28.0,5.0,82.6,68.3,14.3,-3.11,6.13,2.83,8.96,0.228125
2019,2,SW,39,3,Texas Tech,62,6,Buffalo,58,27,25,31.0,7.0,72.8,59.5,13.26,9.53,5.95,16.84,22.79,0.5755208333333334,32.0,4.0,84.4,70.8,13.53,2.62,14.35,1.22,15.56,0.109375
2019,2,SW,40,2,Michigan,64,10,Florida,49,31,30,30.0,7.0,69.6,58.3,11.27,10.55,4.23,17.6,21.82,0.8522727272727273,20.0,16.0,67.8,63.6,4.19,11.22,0.81,14.61,15.42,0.6234375
2019,2,NE,41,1,Virginia,63,9,Oklahoma,51,33,36,35.0,3.0,71.4,56.1,15.32,10.15,5.08,20.38,25.46,-0.6109375,20.0,14.0,71.3,68.2,3.09,12.21,6.9,8.4,15.3,0.2135416666666666
2019,2,NE,42,12,Oregon,73,13,UC Irvine,54,38,40,25.0,13.0,70.0,62.2,7.82,6.13,0.68,13.27,13.95,0.5815972222222222,31.0,6.0,72.3,63.6,8.7,-2.3,-0.3,6.0,5.7,0.25
2019,2,NE,43,3,Purdue,87,6,Villanova,61,43,41,26.0,10.0,76.7,67.3,9.42,11.99,12.29,9.11,21.4,-0.4207589285714285,26.0,10.0,73.7,67.4,6.36,7.97,5.02,9.31,14.33,0.3545673076923077
2019,2,NE,44,2,Tennessee,83,10,Iowa,77,47,46,31.0,6.0,82.0,69.7,12.3,10.16,14.69,6.86,21.55,-0.0909090909090909,23.0,12.0,78.3,73.9,4.43,9.84,12.59,1.67,14.27,-0.3619791666666667
2019,2,SE,45,1,North Carolina,81,9,Washington,59,49,52,29.0,7.0,85.8,73.2,12.58,11.35,19.81,4.12,23.94,0.5479910714285714,27.0,9.0,69.8,64.8,5.0,7.01,1.22,10.79,12.01,0.30078125
2019,2,SE,46,4,Kansas,75,5,Auburn,89,55,53,26.0,10.0,75.7,70.1,5.56,12.79,10.88,7.47,18.35,-0.0966796875,30.0,10.0,79.7,68.8,10.95,10.92,13.12,7.72,20.84,0.0625
2019,2,SE,47,3,Houston,74,11,Ohio St.,59,59,58,33.0,4.0,75.3,61.0,14.3,4.61,6.31,12.6,18.91,0.0245535714285714,20.0,15.0,69.1,66.2,2.89,11.0,2.84,11.04,13.89,-0.078125
2019,2,SE,48,2,Kentucky,62,7,Wofford,56,63,61,30.0,7.0,75.8,64.7,11.14,10.29,8.31,13.12,21.43,0.6045673076923077,30.0,5.0,82.3,65.6,16.69,0.8,7.67,6.26,13.92,-0.190625
